Churn,Age,Monthly_Charges,Support_Calls,Support_Ticket_Status,Tenure_Months
1,55.29803982868635,38.02966557855328,5,1,70
1,39.97730032151961,71.02151175827947,5,1,11
1,42.780000430936774,66.11796988877543,9,1,70
1,42.5626230014099,38.98057353445425,8,1,55
1,57.341620276076085,33.28350630117565,3,1,54
0,58.333565238559416,42.81548506977049,2,0,69
1,24.379905680086182,73.88801728857135,5,1,66
1,48.133514279960465,78.19054337452573,5,1,33
1,54.87578565564311,37.461214827093855,5,1,47
1,55.989529807786425,110.43316495637049,9,1,20
1,55.69867577771633,97.86797079542312,9,1,30
1,67.24290906427765,108.34079556668752,1,0,34
1,56.1084679963071,76.58321320329952,4,1,8
1,25.683285916335507,36.87457365847468,1,1,66
1,40.106666117648544,58.40366598427381,8,1,57
1,18.839546126488212,49.00307115706385,9,0,62
1,42.3478021645165,38.13105269204577,2,1,33
1,66.6464646559034,25.443642590814623,3,1,30
0,39.47961093260932,85.98619841816989,8,0,17
1,44.4207036538726,98.66171739029944,8,1,36
1,48.19843434887771,80.69251130761101,1,1,44
0,75.70673652776799,102.46823477450593,6,0,18
1,45.38501298588804,37.44608447379148,5,1,14
1,56.178131473938436,47.08978208212904,3,1,39
1,52.43930939840389,110.957842862267,6,1,14
1,43.71217769738489,29.386513262021158,5,1,35
0,39.53034363441459,112.3167220941666,2,0,31
0,42.48360299582209,83.30401895044639,6,2,48
1,44.88861657913668,31.759769792362953,4,1,36
1,30.65327019990398,65.88672797423922,6,1,27
1,43.026258293788175,36.9513598145981,8,1,50
1,34.43645492878457,21.10621437332068,9,0,9
1,42.70331974753821,28.114933902771238,5,1,1
1,35.16108538458987,73.27409760018253,2,1,10
1,48.93555098635268,68.17196189396047,7,1,17
1,40.04682335112365,59.31181285183326,2,1,7
1,66.19886284178075,34.64668385464021,3,1,12
1,39.9591029341462,116.12337390836355,4,1,40
1,41.55759809743142,36.50728460302396,7,0,66
1,54.17241761449651,64.44863805599466,4,1,17
1,65.59356213371424,73.03316763448645,8,1,23
1,51.38973579161527,76.58639203709465,8,1,41
1,50.05844927784965,112.8134999650021,7,1,25
1,53.10678239121075,89.29733722533868,4,1,15
1,48.66915246921021,68.71092929110249,4,1,35
1,42.97204977367706,57.541123668802044,1,1,20
1,56.62439790723281,30.351475555815103,7,1,38
1,37.767610593779494,83.42935838148227,6,1,17
1,44.671843750618805,71.5413212096148,8,1,34
0,35.346613653630996,38.20363356604291,1,1,1
1,27.36000052487786,21.484346890459097,3,1,45
1,55.40690731342845,109.79751090643262,1,1,68
1,46.59259720915929,74.60080927851536,2,1,52
1,45.572488785554036,100.76056581725501,3,1,13
1,54.27930217508862,72.40943916030622,6,1,17
1,42.73520924161026,119.82752709877433,6,1,27
1,39.68143270786737,70.93384119073701,5,1,48
0,50.94187617844289,75.78822777123992,9,0,3
1,47.87975896556515,24.157833911612098,6,1,27
1,26.323203895658228,32.23641488806672,7,1,35
1,63.571435764573394,48.9679640952273,3,1,49
1,72.4043573373802,67.88861065917133,8,1,34
1,46.8724323817549,84.73952472142712,4,1,26
1,42.26673097957482,97.46660711500061,7,0,14
1,42.08041256834516,102.61054279351792,8,1,10
1,46.538901913955996,37.38106583434923,6,1,59
1,55.12929807255309,74.57115699648537,8,1,57
1,53.25641762519562,94.76094878029728,9,1,19
1,37.06755466264737,46.01881773867575,5,1,6
1,36.632623869836735,52.04763006379206,3,1,31
1,76.73323960457468,62.46176256558455,8,1,19
1,38.173317986224376,54.147891593960246,8,1,51
1,59.91818169861613,87.44935512772253,9,1,39
1,37.090217497301694,32.604922094950055,9,1,49
1,54.86860059766154,39.82889804658259,6,1,32
0,62.51643205558036,84.76426090689786,9,0,71
0,57.13813719191476,40.1792822432848,8,0,34
1,69.23286445199403,97.76358672353058,2,1,48
1,44.20578833668874,57.901857282838904,6,1,70
1,62.4128911986752,48.4479482065458,9,1,47
1,62.62430371873662,34.21120365899229,2,1,68
1,35.81814956266452,100.90407471312788,8,1,3
1,62.43032750844658,118.31044915686043,5,0,33
1,47.51598725012829,22.18759121962603,6,1,11
1,42.95469979710553,101.73444347718699,4,1,56
1,47.70977527893954,48.421804547788156,9,1,40
1,56.53217614474786,51.537771572021555,7,1,40
1,55.13427542804223,22.329128515006186,7,1,53
1,59.51331533797513,70.98689286000685,8,1,44
1,36.95572111282142,118.37099268963173,2,1,35
1,33.20041954721454,47.85054724015733,2,1,29
1,58.52935841388193,52.53690562757677,4,1,53
1,57.42408999542174,82.36462391755045,4,1,69
1,52.12783667337314,35.155533396037576,3,0,17
1,37.36228462641553,47.62753320754404,4,1,19
1,65.5760603900407,38.99544655390882,7,0,36
1,44.38725205665929,90.19080901399259,3,1,9
0,38.550023390599755,98.88753054222761,1,0,62
1,53.20928530714911,96.8658520686834,6,1,8
1,51.3130898210299,111.5033302851457,4,0,51
1,23.107634727102322,45.12896454455608,3,1,6
1,54.90618154919333,78.82654723136898,7,1,54
1,43.69389626984695,93.14905376076966,8,1,2
1,56.59624566047463,66.25569758139137,2,1,52
1,57.72837410166994,34.3737308636124,1,1,35
1,51.92068661070341,50.66028509236094,6,0,46
1,57.71566709605791,109.96471569136118,1,0,53
1,59.35026557841043,71.85334951635153,6,1,31
1,44.280153154030565,94.3743396552236,3,1,20
1,50.00370914840931,58.861879795882736,1,1,71
1,38.804299954217,70.04656016924788,6,0,37
1,44.732262981075216,28.492980497497427,5,1,45
1,41.61868923532171,76.34281592484515,7,1,37
1,42.572844651257974,98.45216034509258,8,1,17
1,58.02704854536592,33.47384756237506,6,1,34
1,65.17557653357282,51.6141628346092,1,1,35
1,38.377005271008315,67.01434899605873,7,1,70
0,48.330153395768164,87.74203772396316,7,0,34
1,46.618641180009206,50.995116749648254,6,1,28
1,42.51001202418616,26.502762016856412,6,0,8
1,40.58440516029074,98.12700217197755,3,1,70
1,54.78478767659248,100.57028675924538,5,1,65
1,56.436320435262665,41.927122005828316,3,1,35
1,39.03612895273279,94.61783842594497,6,1,2
1,25.16476205895344,91.63163487799164,8,1,63
1,42.98730700516159,68.81081553249925,1,1,70
1,31.950688797914456,87.51618369644503,7,1,23
1,54.978524837380405,88.13072908386268,9,1,19
1,57.98767663360594,30.544641469176153,3,1,8
1,33.01184710366752,92.98928240724872,6,1,62
1,54.88178185369591,81.49114344808153,4,1,56
1,56.37379662536125,111.94890794916799,4,1,24
1,54.301763984633865,91.55595275418283,8,1,39
1,35.05965895644636,34.7071289352008,5,1,41
1,41.05142550871261,82.16512495884471,6,1,70
1,53.925426283297675,48.307860431302345,2,1,37
1,48.78716428320024,48.06126129615755,2,1,52
1,27.908695801647337,82.7700005665836,1,1,21
1,51.48034777040613,57.66858150920627,7,1,66
1,57.161111851852404,96.39412466114663,7,1,26
1,52.24640133544671,110.93847188019572,9,1,16
1,52.909728643625556,119.16199030892537,2,1,3
1,44.88366485500502,77.07160954837848,9,1,19
1,57.77160841738588,84.85767040756606,4,1,17
1,45.26057262530999,67.88598244565092,5,1,69
1,42.745912160910734,24.7526050109573,3,1,57
1,64.84248641043703,100.17084613433802,3,0,36
1,68.97286278416323,103.16458685661831,3,0,59
1,46.518497266645596,24.391290463573462,4,1,45
1,46.161517819793715,109.43029056557972,8,1,28
1,41.59443929653381,111.32912744009936,6,0,42
1,45.86264764132862,65.59068868200123,2,1,13
0,62.59066511208429,102.86838534119086,4,0,58
1,51.51843684242098,58.30761929274308,8,1,9
1,36.04666493240272,84.23333552263931,2,1,46
1,25.9182309640088,114.46466450405954,5,0,62
1,67.56529707674848,33.92693423876461,8,0,67
0,40.71178968285838,56.132718718612175,6,0,6
1,29.833194494694574,31.36024408025961,7,1,60
1,56.021835757221275,42.87525691589502,2,1,32
1,45.14912146564298,113.15322666147216,2,1,14
0,54.39819694645069,111.98429886183624,8,0,65
1,51.3053860589251,43.123158750174944,3,0,34
1,37.168375497031235,36.46061868704043,3,1,45
1,37.535459529420365,46.74682892891328,6,1,2
1,49.78493041621297,63.19021242998019,4,0,20
1,32.6611746580154,48.77615514908681,3,1,44
1,49.27103519955219,80.58036519035946,6,1,63
1,56.67702307724152,88.87704112771024,1,1,58
1,54.83726953041608,66.25743821337961,3,1,11
1,46.661457615021064,52.229605719145184,2,1,66
1,27.94885050908654,63.22398454121669,3,1,12
1,43.30268222416397,75.99301018020721,9,1,69
1,51.34892300254628,49.836128075695854,4,1,50
0,58.34856686712123,65.89566398539024,7,0,29
1,31.602647497722106,50.20463864748114,4,1,46
1,51.39388465923136,42.57570701033937,1,0,23
1,56.91031348893272,42.94579482235864,2,0,12
1,60.83216624813681,100.5262491444887,9,1,51
1,48.70161179230291,111.40739648733562,8,1,66
1,45.469631214001765,74.95624873347113,7,1,50
1,53.498146541500596,106.85365760108567,7,1,26
1,57.004859061140635,85.14548503421328,9,1,33
1,33.80514249829785,112.32750258250415,4,1,23
1,28.177956241613252,65.86390964131857,2,0,65
1,55.8431482630577,104.0476862672211,3,1,33
1,45.25478698248279,36.88721461631436,1,1,46
1,52.6189606936055,29.604472000782273,9,1,18
1,51.95735515563308,33.15679719272745,2,1,5
1,47.33679562937954,24.185548342625133,6,1,25
1,64.22870694159923,37.093870086811556,9,1,50
1,49.680006925478466,70.47191212450923,1,1,44
1,45.22820550376579,37.248085894842035,5,1,26
1,47.686306057456335,80.1970559628497,6,1,4
1,25.91451957728774,54.658063104883055,6,1,68
1,50.87155473711811,21.14166163146926,1,1,39
1,43.11892292198648,31.562866160215602,7,1,66
1,50.149901432167695,73.92109975936948,1,1,28
1,49.00899780261976,56.65115072872596,6,1,45
1,35.4283251549546,116.92556505313298,9,1,38
1,58.42321546907466,62.35750043251624,5,1,46
1,68.66201791949295,30.084743289054188,6,1,54
1,72.2769753119261,37.06024135313234,8,1,3
1,46.3388061566006,75.19272338251426,1,1,23
1,40.601384775795935,43.64069770010726,3,1,7
1,63.483857160170615,80.99634595901206,1,1,41
1,43.629493955407725,69.95760638025338,8,1,65
1,52.58715602417762,71.0826894494821,4,1,13
1,36.30991609267858,21.34162950186546,5,1,57
1,62.50783350840817,73.70586151147717,9,1,14
1,64.24548537011788,42.39118291387862,9,1,35
1,53.815848087334,92.20636929063835,7,1,67
1,43.2787036554238,106.22988430067598,1,1,63
0,52.75947893524445,39.96887826348791,8,0,43
1,34.43757240304335,69.70787598875415,4,1,11
1,29.942379998337127,49.743627546143244,7,1,71
1,55.04365155984054,72.94659758067588,2,1,38
1,59.41524174769479,61.602150853596356,7,1,20
1,47.1825428579505,55.87619097510686,6,1,13
1,36.030766872964065,54.02069199218574,6,0,27
1,48.050135238960195,105.14475185480144,3,1,52
1,45.04869714798235,43.086421489816466,9,1,60
1,68.0029896857051,69.02824558444563,1,1,63
1,43.18839098186051,40.288054179521986,6,1,66
1,41.508304938419975,26.677621716569416,1,1,26
1,55.42804641128399,106.9930962259699,3,1,61
1,46.72299973183051,35.67123090469408,5,1,19
0,38.50829335846222,30.27684457335234,4,2,4
1,39.99383084542101,88.7079416352754,9,1,35
1,53.3471576672493,48.54883878554823,2,1,42
1,57.17692468795549,82.1052355297666,2,1,34
1,56.08402083439286,28.105568996324497,3,1,26
1,50.40323632740857,72.58971050947393,9,1,34
1,52.494749889337086,83.4259193336033,5,1,41
1,31.183688578261624,69.54384801724107,7,1,24
0,66.58731968990304,66.92421788927449,7,0,15
1,30.49085714195445,36.944121582970325,9,1,62
1,54.45617632122416,21.235114747882015,4,1,24
1,66.01691670590378,102.04123941802217,8,1,9
1,40.266529294058344,29.896575391956496,5,1,19
1,38.728564699661845,83.9664112100342,4,1,68
1,32.27307675193536,84.25221767653191,6,0,11
1,46.778174069161054,84.03193246217836,6,1,69
1,49.390796182869366,105.98422872359616,2,1,70
1,65.11516003344096,106.30941546971086,3,1,12
1,62.733927405014015,60.402967576818874,2,1,36
1,38.74452358313367,80.29757825065198,6,1,55
1,52.86822741083584,90.69195926693725,4,1,67
1,60.37664419645939,60.97958301613491,7,1,49
1,70.7269506321307,46.721803911832446,5,1,15
1,51.47779550765951,88.19278364755735,4,1,16
1,53.94581526390168,85.6316480127732,2,1,31
1,42.74182067056688,88.7482488201073,7,1,61
1,35.63403740570391,39.37363354114591,3,1,49
1,57.29974244278621,89.4700795647541,4,1,14
1,50.05243036263698,70.1130749200923,2,1,52
1,55.674539248256906,71.85909166023109,1,1,71
0,48.8336913148768,70.35808003041252,9,0,53
1,35.33696370766737,106.4053355283468,5,1,45
1,44.25527100227552,91.74264601072545,9,1,71
1,63.79604037251349,44.471149389696144,4,0,54
1,25.645691130069288,82.86487513090107,4,1,21
1,50.72604165109841,67.76081980835454,1,1,69
1,40.45768030704302,111.35396547249279,9,1,42
1,57.23542827123385,30.25220079568968,2,0,40
1,42.093600853856515,45.545534251197125,8,1,66
1,54.019087648606074,87.65875059394644,6,1,20
1,44.79091530258357,97.99653777193137,9,1,31
1,48.93576766830093,95.67283157308519,7,1,5
1,36.357706566573114,94.2817546368996,4,1,36
1,40.382894259401084,88.42580525249188,8,1,7
1,45.52060651644875,111.6934729223287,8,1,70
1,61.8308441563118,88.6316061597215,1,1,14
1,43.10225885111914,32.850254473984236,4,1,57
1,31.54361610385022,57.666002273668106,7,1,1
1,56.00804327892814,118.19999430441584,8,1,67
1,60.981282810720025,35.51908032049081,7,1,37
1,44.51758644562305,51.37884282536596,6,1,29
1,48.9087514454717,34.80833013237627,1,1,51
1,52.4316018429578,66.5865410248459,2,1,17
1,32.02199421937897,21.556128600350704,8,1,57
1,43.80584451295096,65.73902595202412,4,1,49
1,46.79742184502179,106.82322746343998,7,1,1
1,62.41755901607551,28.78753191491084,1,1,66
1,53.61708487827198,43.846129482353206,6,1,7
1,63.938227805244054,94.34850647877307,1,0,25
1,49.97663041875785,66.80989448522888,4,1,36
1,62.61965347602096,68.28052677980743,1,1,22
1,51.69045515518042,101.83133550691586,5,1,13
1,40.39732980438389,83.38296516884944,7,1,33
1,51.04301581857349,39.32394124583173,3,1,57
1,50.237187119452585,30.94819739766818,3,1,37
1,52.69978276081598,44.32206912772461,9,1,56
1,75.59831550125381,92.39094859548064,8,1,4
1,64.26539073852335,86.29960789516804,4,1,13
1,65.33617541652815,81.14721596603708,8,1,19
1,45.08943649494651,52.966404195555,3,1,30
1,22.603691869753703,26.37832141630199,4,0,52
1,61.881856219411794,112.76988807050512,3,1,48
1,55.100375697671524,48.699851069024106,2,1,57
1,24.282286909835513,26.682064461562298,9,1,47
1,58.18739599281798,38.03046714398663,3,0,58
1,47.620559296843595,23.584311358370673,2,1,22
1,42.38585110766434,51.144327441137484,4,1,27
1,58.5672097938009,58.70544404370143,3,1,65
1,31.551461453910214,53.41051772548528,8,1,26
1,57.836216106037746,104.94655557042176,8,0,47
0,57.96119849511544,115.7471120358917,1,2,27
0,49.39924877699905,38.29377756463389,2,0,30
1,47.56108534367749,62.74260382916315,8,1,10
1,46.34565157329224,70.87219675024203,4,1,46
1,43.16218904574657,62.226788844543705,4,1,37
1,53.105532315841465,80.64467364147895,9,1,20
1,55.425511174798714,106.14581013160281,7,1,22
1,46.831297651025054,69.4854642106613,8,0,51
0,64.07446570939499,30.469354390067842,5,2,28
1,45.17091590181688,71.14280384328382,3,0,40
1,48.59485959356226,20.39534771057922,8,1,24
1,42.07250563115314,68.40149684594675,3,0,57
0,58.09288598189171,77.07714921181287,1,2,62
1,40.27902520944704,93.58101197502704,3,1,24
1,43.22035772003648,92.23115437629275,4,1,58
0,49.005553302090206,60.54410986240967,1,2,29
1,47.318248489358496,54.18829178566233,1,1,47
1,65.39834095581469,59.25058255976904,6,1,21
1,42.25099775550967,88.02068064941099,2,1,26
1,54.66619009923633,61.387325254163464,2,1,33
1,48.83273804653685,99.08607319472317,5,1,3
1,58.70015699105867,50.15907666011677,8,1,19
1,38.67912745559539,103.03367784417385,1,1,27
1,32.36214368073427,118.3079221784068,3,1,18
1,20.005333596865356,82.55873256439787,3,1,38
0,32.409338779389344,70.7642045224935,7,0,48
1,58.45856888853267,24.112265743255016,3,1,17
1,63.3141305214642,25.652964813974705,4,1,64
1,56.23750211308723,96.22894857998614,2,0,15
1,46.295529986595824,77.9491035690883,5,0,48
1,43.34316004410067,103.69774804705823,1,1,2
0,55.15770271362735,28.440455082918696,7,2,64
0,41.936910162812154,47.60585487960873,9,0,15
0,51.651251229760234,43.58729511733998,2,0,27
1,50.16306541107883,97.80175547127526,4,1,33
1,34.54247938000397,52.93670558876896,3,1,8
1,63.81566801183455,101.27341182092164,8,1,61
1,46.18482128781933,66.55615572495488,8,1,66
1,40.859090077384764,99.66367218035761,6,0,36
1,48.044727658576086,54.10085919071607,7,1,1
1,45.445501648826074,34.4267078675119,9,1,32
1,41.025833773845825,100.81604419019568,5,1,38
1,37.34515961794695,50.7508985257824,1,1,64
1,51.5486250477969,84.99443273242565,3,1,31
1,53.3761835872672,64.36999037978345,8,1,34
1,39.832392136185575,33.60185161524409,5,1,9
1,57.311280643525805,29.65537469832175,3,1,65
1,44.37674415573537,32.11040887737491,4,1,51
1,45.01518913586924,20.383356423997206,8,1,24
1,52.805115919619354,28.910158183998895,3,1,11
1,35.70081355213681,28.318973991267608,2,1,45
1,51.56678089398978,23.01132124874203,6,1,31
1,51.88345002954092,77.17274452873038,1,1,38
1,57.88013054822041,103.78076659373386,9,1,5
1,62.12317008033806,109.1481294793747,9,0,27
1,66.88795349426135,110.04784637640859,3,1,23
1,57.84154431582698,94.28651240622706,4,1,48
1,36.25065215885851,40.40875846151543,5,1,25
1,33.07986779233525,87.16227144479656,8,1,68
1,53.61755131410184,118.78392994359176,9,1,70
1,41.96376735076586,115.30756578530982,5,1,12
1,45.09617190501879,49.07453278118648,2,1,22
1,60.455573306196534,28.63756468716106,2,1,33
1,54.720268227188285,39.07936126892715,8,1,65
1,65.22845960098762,48.31816279487067,6,1,56
0,50.127870728290944,54.79054329842357,9,2,16
1,55.463204328152386,45.31880197107404,6,0,27
1,29.205617223465836,47.98212480518059,6,1,70
1,51.63686517405421,73.04339174014255,5,1,24
1,50.868210035827666,37.81370565407301,5,1,40
1,45.10004875158931,99.9950446964681,5,1,71
1,42.090005247148426,56.1590633839367,7,1,29
1,51.814254080398776,107.29011323227232,5,1,22
1,29.43731719352958,71.20967754101729,7,1,13
1,40.399395892097445,105.41125250235157,8,1,27
1,65.51785985637892,23.741162828659906,2,1,40
1,44.055008293224354,113.50151693607734,4,1,12
1,53.46441221685786,21.93101417659367,7,1,1
1,48.34587736524925,34.99504286103609,6,1,33
1,26.758959924304506,65.17861743317596,2,1,23
1,59.365595424162095,44.159174833946196,5,1,53
1,47.16587845504607,47.27592213901296,3,1,34
1,55.18030943781395,73.06863785346209,9,1,28
1,56.65873248899455,61.08120845960468,9,1,68
1,43.99587358944825,96.53695060668969,5,1,24
1,48.03396845652558,61.74430192704589,6,1,18
1,48.49738110477162,59.49020137641131,4,1,64
1,61.71110299423954,74.58539386254162,5,1,27
1,66.24815099676275,102.1462300200668,3,1,46
1,56.296921937280025,111.16088641903836,6,1,13
0,37.89178922035906,89.13495784653449,5,0,34
1,42.34703773649798,21.865225850922346,2,1,9
1,58.709145628985596,33.33634305193133,2,1,23
1,41.118500847650985,48.32609369215121,8,1,23
1,52.29886573633168,64.05330596892254,6,0,67
1,45.70968538574728,99.95569204630338,2,1,55
1,41.78225029527514,78.15150173211308,5,1,24
1,59.102268154768964,94.7169916161135,7,0,68
0,35.6480548138887,30.391802957655827,5,0,8
1,57.843013168432556,42.96088065038746,5,1,3
1,34.90516664235987,64.59050864428814,4,1,63
1,46.72473156519572,88.16501278972561,4,1,28
1,42.53836934560805,74.92052577463042,6,1,48
1,55.39257206505802,74.36936269259782,5,1,53
1,55.91941294549739,107.7375722282518,5,1,42
1,30.317346962528084,67.20005140360912,6,1,21
1,45.437734026167895,36.855525065391994,6,1,6
1,51.678144597230144,42.00116642333237,7,1,31
1,43.66169492059271,39.52060258730576,8,1,33
1,39.67263557172545,70.59614443036027,7,1,18
1,52.294028307084744,87.01462847457644,9,1,71
1,53.738670609427096,62.9437591189648,5,1,57
1,52.72250416286432,31.726558969420253,1,1,23
0,42.429642778675046,112.21735708490687,6,2,38
1,45.80530130133411,54.54379910361962,3,1,49
1,42.56954640786803,86.83698583341285,7,1,68
1,50.59179871253609,38.3200443824202,5,1,23
1,59.1425303620025,89.46455351180077,9,1,11
1,67.78652021311922,60.62203852555475,9,0,8
0,27.966095713000193,118.04184913829069,3,0,6
1,34.171370507298434,106.86036198923293,8,1,42
1,48.562048185768234,85.78859399627692,2,1,16
1,44.80335147038923,21.39874638969435,6,1,55
1,51.88544666724251,95.24030659462659,6,1,39
1,49.55026480630009,84.94138798083924,5,1,57
1,53.35926778730376,29.00551249276934,7,1,45
1,47.537094815944116,36.9679386363796,4,1,15
1,34.77648795303081,50.6363514982383,2,1,25
1,41.74156326096352,92.5528371360014,5,1,41
1,35.46184626355827,52.25784196536304,1,1,23
1,46.02302216399547,78.80777860406911,7,1,63
1,51.158785651091065,90.43409713314877,6,1,49
1,53.976203886260166,30.865615538245333,5,1,71
1,45.260081629141965,108.97729421969126,2,1,67
1,52.93905597283823,21.762634069105385,1,1,62
1,24.285151169433263,32.2642458985643,7,1,1
1,46.58518734745627,96.75744505483225,8,1,29
1,42.85912038936938,73.42824563214128,3,1,32
0,58.16570592479677,104.33340756224258,6,0,38
1,54.78875523018403,55.09153428228912,2,1,28
1,42.471975264217434,103.60035717476137,2,1,34
1,54.57354712874918,105.72852990835244,9,1,9
1,54.48279568497518,47.66761015933793,4,0,47
1,27.403788790289518,103.43845772041539,6,1,7
1,41.54670512154504,67.19779967584482,8,1,68
1,61.15872028462296,111.62226360458955,8,1,27
1,41.54814713648469,67.83943643075888,1,1,21
1,36.18296509163786,25.07917647571,1,1,37
1,48.183708920079326,89.07363576235542,1,1,66
1,39.516645427033886,75.16489193918879,9,0,68
1,55.718715263318344,36.531655307382934,2,1,30
1,50.0194005897537,107.00715053326537,2,1,65
0,47.628321489877834,101.42537669780911,7,0,22
1,39.493476811416805,75.23158706434991,2,1,31
1,50.763080514977624,63.73215320005178,1,1,40
1,42.47069956237492,61.78524927596465,6,1,16
1,60.85066233827361,106.46172887704424,9,1,58
0,48.596324442892524,99.79358267233258,2,0,4
1,72.23867343963956,111.47680177214677,9,1,14
1,45.48633710139688,28.40754562660254,9,1,29
1,50.62296297156505,52.806626225723356,3,0,56
1,38.54952954318626,43.191092512233105,5,1,19
1,50.174157777320744,88.01909592022272,9,1,47
1,42.002554732809536,55.079201095134906,4,1,24
1,44.183287483159745,76.57570118810959,1,1,46
1,53.91360281036084,108.11830125444833,9,1,16
1,52.96870510731408,42.76114320764332,4,1,36
1,60.543167113088494,112.50277735944302,2,1,19
1,55.5931662206844,84.3627990497251,2,1,43
0,45.372107847685356,77.11862812051105,5,0,31
1,55.43150462043925,69.68958206226036,8,1,60
1,39.4687184506105,96.98756510237126,9,1,13
1,49.5665493612569,79.90500251207077,8,1,28
1,55.34203331148293,44.975422916009485,1,1,50
1,44.103591292701516,45.56543348483428,4,1,31
1,31.54685522968435,68.67663022783046,5,1,20
1,44.609150922153574,84.49176602160844,6,1,52
1,34.57235177760258,35.60347027459503,5,1,16
1,31.662127613285662,65.74156104606486,1,1,35
1,40.159897481020195,104.84329680796274,5,1,19
1,51.92382505316067,84.78601055424198,8,1,52
1,50.665187337728035,38.98567541419569,4,1,36
1,51.83527580023449,103.8157006712535,9,1,35
1,45.45344707016572,94.82439261521216,6,1,42
1,61.4922177950019,77.8372026362053,8,1,9
1,38.96249623220328,107.11978006182883,6,0,35
1,36.88948974885109,63.06381820728497,1,0,1
1,47.643383070815105,22.58014467937857,9,1,28
1,34.52354399565736,33.325732941739496,7,1,14
1,43.57951804439274,31.14085013396474,1,1,16
0,50.389748958326635,35.510808278825685,2,0,27
1,47.61569703258273,33.755726680317096,4,1,47
1,61.18796473329853,26.69152494874129,6,1,66
1,44.182420061957316,40.916410610467715,2,0,4
1,56.376950600575896,113.674516375532,9,1,39
1,35.52992233883977,36.26156186319007,6,1,28
1,47.30665800576482,31.33093797223467,4,1,30
1,56.90176755494904,96.14533909424065,3,1,6
1,61.020504762400186,77.82636460173067,4,1,18
1,48.73750276027201,28.98372144254256,8,1,41
1,42.861994060281006,82.69305579772609,3,0,23
1,34.80339648348837,78.94881790917663,9,1,67
1,61.535308189670786,20.61307020421938,7,1,57
1,54.67519574018812,117.72335618029682,5,1,46
1,35.79728953162576,22.155184516570518,4,1,53
0,65.21001839283306,91.27559680186747,1,1,65
1,41.885761634982124,119.7054406920229,8,1,38
1,33.40421178269234,21.219236814083313,4,1,48
1,52.84640095398833,99.9617626865398,9,1,28
1,47.90717352906144,117.5944613101068,7,0,21
1,57.300006735750564,100.62061355653424,2,0,55
1,44.45384352774457,105.12634855505857,3,1,71
1,37.58544847312208,99.9215410642765,8,1,16
1,32.44281214540987,105.2304591941758,5,1,35
1,46.26084987151201,51.92325838004869,7,0,8
1,36.0941656710594,76.77786314645296,8,1,46
1,53.10762215435163,55.36582592974686,7,1,46
1,50.600308119653256,54.32514832574426,6,1,37
1,55.4908122903925,75.88017788184705,8,1,50
1,37.969561023990906,54.58366753468035,7,1,44
1,57.808243023138864,34.06143561823933,4,1,5
1,43.16960420330458,71.9678889991367,9,1,43
1,41.84663650445997,117.15779661757162,4,1,4
1,58.44848716039981,35.07986556656687,9,1,70
1,47.7626292850955,104.91432411090781,3,1,15
1,58.99640880970294,68.04499810991426,6,0,27
1,44.39050585206831,100.76101400555109,9,1,12
1,30.459460089054033,70.6766000580085,1,1,30
1,42.0176324649695,80.6989208559739,7,1,54
1,28.266992349230275,98.42670798220077,8,1,34
0,48.11824966559769,104.2446638221586,2,0,21
1,62.328327401408046,94.50041350953622,9,1,6
0,57.765454266912606,118.79420927256251,7,0,30
1,30.792029527238704,24.741257743103798,1,1,8
1,52.10813332220785,49.36739115474054,8,1,71
0,53.21423071520587,26.300912715333606,3,0,57
1,52.09619971903834,26.21032947653766,2,1,52
1,45.80348658366559,113.8629532009843,4,1,16
0,55.10051752600649,112.26210154543864,1,2,28
1,68.83443504130287,49.687996325529696,3,1,26
1,59.27631831082095,33.84762558329338,1,1,27
1,60.89222376358898,40.98932080686823,4,0,37
0,44.29808762376687,109.45710647787443,9,0,45
1,53.51096047421175,42.17794837541693,6,1,51
1,37.11571694402288,81.1404590211033,5,1,34
1,40.698382003852714,93.60791355958119,4,1,6
1,47.64127776421814,52.152306563645006,6,0,33
1,54.147811406304676,37.96881091318657,7,1,37
1,34.4092274535715,83.75870807664406,8,1,23
1,49.02617340029706,59.3966830122648,8,1,71
1,64.72538172872535,119.67959442088934,9,1,28
1,33.90306973266412,86.61502991560756,4,1,44
1,43.572373342853325,34.913704083287314,2,1,51
1,64.41400931000209,49.0496745899285,9,1,69
1,50.776889343857206,47.3500686208992,4,1,70
1,47.777353130960236,26.595303374395243,2,0,42
0,49.100694421711644,58.45149916360049,9,0,30
1,41.79598340633485,49.42339225531,4,1,56
1,58.91339515387222,49.05643552005588,8,1,35
1,43.04508098263748,83.47665711358724,6,0,56
1,45.59857378677431,23.507132167119266,8,1,22
1,41.416523269348346,108.86159126248127,6,1,39
1,54.48448216883393,39.23052931012263,6,1,22
1,42.79196609240344,72.07395924452588,2,1,35
1,42.89897126492998,66.37406793979841,4,1,46
1,45.17321370095945,91.25120155670916,3,1,29
1,52.23733972776483,92.1717890080333,7,1,56
1,34.69163007332485,119.68712052049938,4,1,66
1,42.98105579894167,105.55235588017128,5,1,67
1,50.17583446206756,29.789948752815725,1,1,36
1,52.464317302817875,83.63368053083978,9,1,23
1,38.88606670084752,43.49073691829262,8,1,48
1,51.99040433183842,44.110888239891935,9,0,29
1,52.12713697921621,90.99968132552954,1,1,1
